lact_num;avg_milk;avg_thi3
3;13.8;64.12
2;13.8;64
2;13.8;63.82
7;13.8;63.76
1;13.8;63.73
1;13.8;63.73
6;13.8;63.18
4;13.8;63.15
2;13.8;62.62
2;13.8;62.62
2;13.8;62.62
1;13.8;62.6
1;13.8;62.58
1;13.8;62.15
2;13.8;62.15
4;13.8;62.07
6;13.8;61.87
2;13.8;61.87
1;13.8;61.75
2;13.8;61.47
6;13.8;61.44
6;13.8;61.44
2;13.8;61.41
1;13.8;61.23
6;13.8;60.76
4;13.8;60.69
2;13.8;59.83
2;13.8;59.28
2;13.8;59.07
4;13.8;58.96
1;13.8;58.87
1;13.8;58.72
2;13.8;58.66
2;13.8;58.59
2;13.8;58.59
2;13.8;58.21
1;13.8;58.06
2;13.8;57.92
1;13.8;56.02
1;13.8;55.73
2;13.8;55.35
3;13.8;55.27
1;13.8;54.4
1;13.8;54.02
1;13.8;53.91
1;13.8;53.91
3;13.8;53.73
2;13.8;53.13
6;13.8;50.05
2;13.79;63.18
1;13.79;56.03
1;13.79;54.57
1;13.79;54.57
1;13.79;54.5
1;13.79;52.53
1;13.78;54.49
2;13.78;53.86
2;13.78;52.8
4;13.77;69.18
3;13.77;69.16
3;13.77;68.91
2;13.77;68.41
3;13.77;68.08
1;13.77;67.26
1;13.77;67.26
2;13.77;66.97
4;13.77;66.56
4;13.77;65.91
3;13.77;65.88
1;13.77;65.42
6;13.77;65.3
2;13.77;64.88
1;13.77;64.86
1;13.77;64.45
4;13.77;64.32
4;13.77;64.25
1;13.77;64.2
1;13.77;63.95
2;13.77;63.95
1;13.77;63.52
2;13.77;63.37
3;13.77;63.31
2;13.77;63.22
2;13.77;63.11
6;13.77;62.55
5;13.77;62.49
2;13.77;61.95
3;13.77;61.89
2;13.77;61.89
6;13.77;61.34
6;13.77;61.34
1;13.77;61.31
3;13.77;61.28
4;13.77;61.24
4;13.77;61.24
2;13.77;61.13
1;13.77;60.68
1;13.77;60.08
7;13.77;60.03
1;13.77;59.95
5;13.77;59.83
2;13.77;59.38
3;13.77;59.3
4;13.77;59.17
1;13.77;59.01
1;13.77;58.5
1;13.77;58.07
2;13.77;57.83
1;13.77;57.78
3;13.77;56.51
3;13.77;56.51
1;13.77;56.51
2;13.77;56.23
2;13.77;56.03
2;13.77;54.05
2;13.77;54.05
3;13.77;53.18
1;13.77;52.72
8;13.77;52.25
1;13.76;61.81
2;13.76;55.02
2;13.76;50.99
2;13.75;52.29
1;13.75;50.01
1;13.74;55.37
4;13.73;68.99
4;13.73;68.84
1;13.73;67.63
1;13.73;67.43
3;13.73;66.46
3;13.73;66.46
3;13.73;65.93
7;13.73;65.21
1;13.73;64.63
1;13.73;64.51
1;13.73;64.51
5;13.73;64.27
3;13.73;64.02
3;13.73;64.02
1;13.73;63.65
3;13.73;63.59
1;13.73;62.69
1;13.73;62.67
2;13.73;62.29
1;13.73;62.28
2;13.73;62.09
5;13.73;61.88
2;13.73;61.48
1;13.73;61.34
5;13.73;61.29
1;13.73;61.24
2;13.73;60.94
7;13.73;60.85
1;13.73;60.1
1;13.73;60.1
4;13.73;60.08
4;13.73;60.08
2;13.73;59.89
2;13.73;59.8
2;13.73;59.35
8;13.73;59.08
4;13.73;58.82
5;13.73;58.8
1;13.73;58.47
2;13.73;58.04
1;13.73;57.7
1;13.73;56.54
3;13.73;55.67
3;13.73;55.67
1;13.73;54.96
1;13.73;54.75
1;13.73;54.75
2;13.73;54.64
2;13.73;53.65
1;13.73;53.47
1;13.73;53.2
1;13.73;52.04
2;13.73;51.86
2;13.73;51.86
1;13.72;58.37
1;13.71;53.65
3;13.7;69.53
2;13.7;69.36
1;13.7;68.92
2;13.7;68.57
1;13.7;67.4
2;13.7;67.23
2;13.7;67.23
2;13.7;67.03
2;13.7;67.03
1;13.7;66.31
2;13.7;66.2
2;13.7;66.2
2;13.7;65.97
2;13.7;65.55
2;13.7;64.95
1;13.7;64.8
6;13.7;63.89
1;13.7;63.86
1;13.7;63.18
5;13.7;62.92
2;13.7;62.64
7;13.7;62.22
2;13.7;62.12
2;13.7;62.12
2;13.7;61.92
5;13.7;61.86
2;13.7;61.5
1;13.7;61.21
1;13.7;61.11
1;13.7;60.93
4;13.7;60.75
5;13.7;60.23
5;13.7;60.23
2;13.7;60.1
2;13.7;59.84
3;13.7;59.79
8;13.7;59.77
1;13.7;59.76
1;13.7;59.4
2;13.7;59.12
2;13.7;59.12
1;13.7;58.9
1;13.7;58.76
4;13.7;58.6
9;13.7;57.5
2;13.7;56.98
2;13.7;56.98
2;13.7;56.39
1;13.7;56.07
1;13.7;56.05
2;13.7;55.78
4;13.7;54.67
1;13.7;54.06
1;13.7;53.78
2;13.7;52.38
1;13.69;57.78
1;13.69;54.12
1;13.69;53.85
1;13.69;53.85
1;13.69;50.95
1;13.69;50.95
1;13.68;56.4
1;13.68;50.16
1;13.68;50.16
2;13.67;69.62
1;13.67;69.15
1;13.67;67.94
1;13.67;67.86
1;13.67;66.95
2;13.67;66.16
1;13.67;65.96
2;13.67;65.8
1;13.67;65.36
3;13.67;65.11
2;13.67;64.97
5;13.67;64.88
1;13.67;64.52
2;13.67;64.45
2;13.67;64.42
7;13.67;64.07
1;13.67;63.7
4;13.67;63.67
3;13.67;63.64
9;13.67;63.52
9;13.67;63.52
3;13.67;63.49
1;13.67;63.31
1;13.67;63.22
1;13.67;62.82
1;13.67;62.36
2;13.67;61.74
2;13.67;61.46
1;13.67;60.43
1;13.67;60.27
8;13.67;60.05
9;13.67;59.4
1;13.67;59.34
5;13.67;59.15
2;13.67;59.07
4;13.67;58.42
2;13.67;57.99
2;13.67;57.99
4;13.67;57.13
1;13.67;55.45
5;13.67;54.88
2;13.67;54.86
2;13.67;54.86
2;13.67;53.96
2;13.67;53.96
1;13.67;51.32
1;13.67;50.58
1;13.66;55.75
7;13.65;69.6
2;13.65;58.42
1;13.65;53.57
1;13.65;50.84
1;13.64;57.63
1;13.64;57.63
1;13.63;69.62
1;13.63;69.37
2;13.63;68.45
4;13.63;68.16
2;13.63;67.58
2;13.63;66.98
2;13.63;66.49
1;13.63;66.34
2;13.63;66.2
1;13.63;66.11
2;13.63;66.1
1;13.63;65.2
2;13.63;64.96
2;13.63;64.35
2;13.63;64.3
2;13.63;64.18
1;13.63;64.03
2;13.63;63.89
1;13.63;63.48
1;13.63;63.4
4;13.63;63.26
1;13.63;62.9
1;13.63;62.61
3;13.63;62.6
2;13.63;62.57
1;13.63;62.36
3;13.63;61.47
1;13.63;61.38
1;13.63;61.38
3;13.63;61.29
1;13.63;60.46
1;13.63;60.01
1;13.63;59.84
1;13.63;59.76
1;13.63;59.17
3;13.63;59.04
1;13.63;58.64
3;13.63;58.51
2;13.63;58.15
2;13.63;57.94
2;13.63;57.85
1;13.63;57.51
1;13.63;55.47
2;13.63;55.28
2;13.63;55.28
2;13.63;54.92
3;13.63;52.39
3;13.63;52.39
1;13.63;51.96
2;13.63;51.34
1;13.62;54.46
1;13.62;54.46
2;13.62;52.76
1;13.61;58.22
1;13.61;58.1
1;13.61;57.97
1;13.61;51.99
2;13.6;69.98
1;13.6;68.96
1;13.6;68.25
2;13.6;66.19
2;13.6;66.19
2;13.6;66.15
2;13.6;65.9
1;13.6;65.59
1;13.6;65.53
2;13.6;65.38
2;13.6;65.18
1;13.6;64.97
1;13.6;64.97
7;13.6;64.33
2;13.6;64.1
2;13.6;64.1
2;13.6;64.1
2;13.6;64.03
5;13.6;63.86
2;13.6;63.45
4;13.6;62.87
1;13.6;62.54
2;13.6;62.23
1;13.6;62.17
1;13.6;62.17
3;13.6;61.99
1;13.6;61.97
1;13.6;61.58
1;13.6;61.58
1;13.6;61.39
2;13.6;61.07
1;13.6;60.81
1;13.6;60.81
3;13.6;60.75
2;13.6;60.63
1;13.6;60.6
6;13.6;60.42
1;13.6;60.31
1;13.6;60.08
1;13.6;59.58
1;13.6;59.25
3;13.6;59.08
3;13.6;58.96
3;13.6;58.7
3;13.6;58.7
1;13.6;58.64
2;13.6;57.71
2;13.6;57.71
5;13.6;57.32
5;13.6;57.32
1;13.6;57.02
1;13.6;56.43
1;13.6;55.98
2;13.6;55.16
1;13.6;53.18
2;13.6;53.06
2;13.6;52.12
5;13.6;50.12
1;13.59;60.93
1;13.59;50.39
1;13.58;55.02
7;13.58;52.23
1;13.57;67.9
1;13.57;67.9
1;13.57;67.56
1;13.57;67.03
1;13.57;66.98
1;13.57;66.98
2;13.57;66.31
2;13.57;66.31
1;13.57;65.76
2;13.57;65.18
1;13.57;64.67
6;13.57;63.79
4;13.57;63.43
1;13.57;63.35
3;13.57;62.1
1;13.57;61.85
3;13.57;61.85
2;13.57;61.78
2;13.57;61.51
2;13.57;61.51
1;13.57;59.75
1;13.57;59.65
1;13.57;59.38
4;13.57;57.85
3;13.57;56.9
2;13.57;56.32
2;13.57;55.82
2;13.57;55.82
2;13.57;55.82
1;13.57;55.34
2;13.57;54.99
1;13.57;54.93
1;13.57;52.47
1;13.57;51.63
2;13.57;50.59
1;13.56;58.3
1;13.56;55.19
2;13.56;51.23
2;13.55;59.28
1;13.55;50.66
6;13.54;59.92
1;13.54;54.89
1;13.54;54.89
1;13.54;54.68
1;13.53;69.4
5;13.53;67.89
7;13.53;67.21
2;13.53;66.88
3;13.53;66.15
1;13.53;66.11
1;13.53;65.85
1;13.53;65.62
2;13.53;65.61
2;13.53;65.61
4;13.53;65.09
1;13.53;64.39
1;13.53;64.1
3;13.53;63.7
1;13.53;63.65
2;13.53;63.52
1;13.53;63.02
1;13.53;62.88
3;13.53;62.73
7;13.53;62.64
7;13.53;62.64
7;13.53;62.64
2;13.53;62.55
1;13.53;62.4
1;13.53;62.02
1;13.53;62.02
2;13.53;61.7
3;13.53;61.57
2;13.53;61.52
2;13.53;61.5
2;13.53;61.5
1;13.53;61.2
2;13.53;60.92
1;13.53;60.55
5;13.53;60.52
5;13.53;60.52
3;13.53;60.21
4;13.53;59.62
2;13.53;59.46
1;13.53;59.29
1;13.53;58.24
1;13.53;57.58
1;13.53;56.91
1;13.53;56.91
1;13.53;56.91
6;13.53;56.78
2;13.53;55.99
3;13.53;55.25
1;13.53;54.9
2;13.53;54.38
1;13.53;53.75
1;13.51;54.59
2;13.51;54.13
1;13.51;53.24
1;13.51;52.99
1;13.5;69.99
1;13.5;68.74
2;13.5;68.7
2;13.5;68.63
4;13.5;68.17
1;13.5;66.88
3;13.5;66.51
1;13.5;66.07
2;13.5;66.07
2;13.5;66.07
2;13.5;65.96
2;13.5;65.86
2;13.5;65.47
8;13.5;65.34
2;13.5;64.97
1;13.5;64.47
2;13.5;64.25
2;13.5;64.03
2;13.5;64.02
4;13.5;63.92
1;13.5;63.79
2;13.5;63.53
3;13.5;63.5
2;13.5;63.28
1;13.5;62.98
1;13.5;62.98
3;13.5;62.9
3;13.5;62.9
1;13.5;62.7
2;13.5;62.66
2;13.5;62.53
2;13.5;62.53
2;13.5;62.31
2;13.5;62.06
2;13.5;61.97
1;13.5;61.64
1;13.5;61.42
1;13.5;61.28
2;13.5;61.17
2;13.5;60.95
4;13.5;60.74
4;13.5;60.41
1;13.5;60.23
2;13.5;59.83
